,permno,Quarter,Unnamed: 0_x,date,ret,shrcd,price,me,Unnamed: 0_y,ea_date,fiscal_period,gics_6d,ret_ex_3d,date_diff,doy_diff
3349,45728,2021Q2,66389.0,2021-06-30,0.0087499618530273,11.0,8.069999694824219,282062.6293334961,42502,2021-05-05,2021-03-31,351010,-0.11550126,0,-2
3352,45751,2021Q1,66398.0,2021-03-31,0.0571081563830375,11.0,121.8000030517578,61897178.15086365,42557,2021-01-28,2020-12-31,403010,0.02090038,0,-2
3353,45751,2021Q2,66401.0,2021-06-30,0.0168412458151578,11.0,140.67999267578125,71540278.03540039,42558,2021-04-27,2021-03-31,403010,0.04973347,-2,-4
3354,45751,2021Q3,66404.0,2021-09-30,-0.0367048643529415,11.0,151.42999267578125,76718371.46936035,42559,2021-07-22,2021-06-30,403010,0.023924734,-7,-9
3355,45751,2021Q4,66407.0,2021-12-31,0.0597488284111022,11.0,173.82000732421875,87760852.59796143,42560,2021-10-21,2021-09-30,403010,0.02353047,-7,-9
3356,45911,2021Q1,66410.0,2021-03-31,0.0318298749625682,11.0,183.47999572753903,30290345.53466797,42632,2021-01-28,2020-12-31,453010,0.094298124,7,5
3357,45911,2021Q2,66413.0,2021-06-30,0.1279411762952805,11.0,191.75,31656582.75,42633,2021-04-29,2021-03-31,453010,-0.06644942,-5,-6
3358,45911,2021Q3,66416.0,2021-09-30,-0.1018206030130386,11.0,164.77999877929688,27212592.898406982,42634,2021-07-29,2021-06-30,453010,-0.021875385,7,5
3359,45911,2021Q4,66419.0,2021-12-31,0.0229460354894399,11.0,155.13999938964844,25520529.899597168,42635,2021-11-04,2021-09-30,453010,-0.0692134,3,1
3360,46068,2021Q1,66422.0,2021-03-31,0.0734041631221771,11.0,261.3900146484375,10072015.994140623,42690,2021-02-11,2020-12-31,201070,-0.011928354,0,-2
3361,46068,2021Q2,66425.0,2021-06-30,-0.0072939130477607,11.0,289.8949890136719,11106297.098754885,42691,2021-04-22,2021-03-31,201070,0.01682449,0,-2
3362,46068,2021Q3,66428.0,2021-09-30,-0.0361069850623607,11.0,268.69000244140625,10273515.033081057,42692,2021-07-22,2021-06-30,201070,0.03362293,0,-2
3363,46068,2021Q4,66431.0,2021-12-31,0.0703917741775512,11.0,312.6400146484375,12129917.205444336,42693,2021-10-20,2021-09-30,201070,0.017529178,-1,-3
3364,46340,2021Q1,66434.0,2021-03-31,-0.108496718108654,11.0,6.820000171661377,142838.08359527588,42803,2021-03-04,2020-12-31,402030,0.024578793,7,5
3365,46340,2021Q2,66437.0,2021-06-30,0.1101574376225471,11.0,7.760000228881836,162634.08479690552,42804,2021-05-06,2021-03-31,402030,0.050254676,7,5
3366,46340,2021Q3,66440.0,2021-09-30,0.1326530575752258,11.0,8.880000114440918,184677.36238002777,42805,2021-08-12,2021-06-30,402030,-0.03832352,2,0
3367,46340,2021Q4,66443.0,2021-12-31,-0.012096794322133,11.0,7.349999904632568,121319.09842586516,42806,2021-11-04,2021-09-30,402030,0.024588717,1,-2
3368,46463,2021Q1,66446.0,2021-03-31,0.1044715270400047,11.0,27.170000076293945,1527633.254289627,42910,2021-01-28,2020-12-31,201020,0.024710989,0,-2
3369,46463,2021Q2,66449.0,2021-06-30,-0.0251046679913997,11.0,25.6299991607666,1452810.872428894,42911,2021-04-29,2021-03-31,201020,0.0015340493,0,0
3370,46463,2021Q3,66452.0,2021-09-30,0.0165289100259542,11.0,24.600000381469727,1394254.2216205597,42912,2021-07-29,2021-06-30,201020,-0.044245746,0,-2
3371,46463,2021Q4,66455.0,2021-12-31,0.0824781507253646,11.0,28.479999542236328,1603537.8942260742,42913,2021-11-16,2021-09-30,201020,-0.09406657,5,3
3372,46578,2021Q1,66458.0,2021-03-31,0.0653410777449607,11.0,192.8800048828125,24262568.694213867,42967,2021-02-04,2020-12-31,303010,-0.06757455,0,0
3373,46578,2021Q2,66461.0,2021-06-30,0.0179935954511165,11.0,179.91000366210938,22375766.975463867,42968,2021-04-30,2021-03-31,303010,-0.01595954,1,-2
3374,46578,2021Q3,66464.0,2021-09-30,-0.0145195024088025,11.0,165.61000061035156,20339061.004959103,42969,2021-08-03,2021-06-30,303010,-0.088449255,0,-1
3375,46578,2021Q4,66467.0,2021-12-31,0.0706785023212432,11.0,174.36000061035156,21422392.754989624,42970,2021-11-01,2021-09-30,303010,0.022748752,-1,-2
3376,46674,2021Q1,66470.0,2021-03-31,0.1049359068274498,11.0,115.58999633789062,16691773.421173096,43016,2021-02-17,2020-12-31,255010,0.018675216,0,-2
3377,46674,2021Q2,66473.0,2021-06-30,-0.0292479712516069,11.0,126.47000122070312,18271374.016357426,43017,2021-04-22,2021-03-31,255010,0.009554149,-13,-15
3378,46674,2021Q3,66476.0,2021-09-30,-0.0011866689892485,11.0,121.2300033569336,17361591.240753174,43018,2021-07-22,2021-06-30,255010,-0.007428105,-7,-9
3379,46674,2021Q4,66479.0,2021-12-31,0.1039220243692398,11.0,140.1999969482422,19967563.96536255,43019,2021-10-21,2021-09-30,255010,0.027853495,0,-2
3380,46690,2021Q1,66482.0,2021-03-31,0.0652041286230087,11.0,52.43999862670898,2968942.962249756,43075,2021-02-01,2020-12-31,151010,0.03705014,0,-2
3381,46690,2021Q2,66485.0,2021-06-30,-0.1045926585793495,11.0,56.93000030517578,3224173.637283325,43076,2021-05-03,2021-03-31,151010,0.013372128,-7,-9
3382,46690,2021Q3,66488.0,2021-09-30,-0.0614232681691646,11.0,50.119998931884766,2843006.8194122314,43077,2021-08-09,2021-06-30,151010,-0.0135548115,4,2
3383,46690,2021Q4,66491.0,2021-12-31,0.0708841681480407,11.0,56.20000076293945,3192328.6433372498,43078,2021-11-08,2021-09-30,151010,0.008304873,-14,-16
3388,46886,2021Q1,66518.0,2021-03-31,0.0615942627191543,11.0,330.3999938964844,50644371.86444092,43234,2021-02-03,2020-12-31,453010,-0.03589569,1,-1
3389,46886,2021Q2,66521.0,2021-06-30,0.0230994243174791,11.0,324.2099914550781,49531505.654541016,43235,2021-04-29,2021-03-31,453010,-0.030998502,-6,-7
3390,46886,2021Q3,66524.0,2021-09-30,-0.0160312447696924,11.0,334.510009765625,50719076.7006836,43236,2021-07-29,2021-06-30,453010,0.12118541,-5,-6
3391,46886,2021Q4,66527.0,2021-12-31,0.0538553409278392,11.0,430.1099853515625,64824026.44226074,43237,2021-10-27,2021-09-30,453010,0.020817708,-1,-2
3392,47002,2021Q1,66554.0,2021-03-31,0.0581586733460426,11.0,51.290000915527344,1422323.0153884888,43318,2021-02-25,2020-12-31,201010,-0.13056815,3,1
3393,47002,2021Q2,66557.0,2021-06-30,-0.0598290264606475,11.0,50.400001525878906,1401624.0424346924,43319,2021-05-04,2021-03-31,201010,-0.03665293,-6,-8
3394,47002,2021Q3,66560.0,2021-09-30,-0.0821392908692359,11.0,35.66999816894531,992945.7390289308,43320,2021-08-05,2021-06-30,201010,-0.03130549,-4,-6
3395,47002,2021Q4,66563.0,2021-12-31,0.1716216653585434,11.0,43.150001525878906,1201727.5424957275,43321,2021-11-02,2021-09-30,201010,0.042888556,-1,-3
3396,47379,2021Q1,66566.0,2021-03-31,0.0696446076035499,11.0,22.270000457763672,875111.7254219055,43451,2021-02-18,2020-12-31,202020,-0.033099063,7,5
3397,47379,2021Q2,66569.0,2021-06-30,-0.0662251934409141,11.0,23.96999931335449,943833.2360420228,43452,2021-05-13,2021-03-31,202020,-0.016764881,9,8
3398,47379,2021Q3,66572.0,2021-09-30,-0.0288066547363996,11.0,18.8799991607666,743508.9688644409,43453,2021-08-12,2021-06-30,202020,-0.057172712,7,5
3399,47379,2021Q4,66575.0,2021-12-31,-0.0053380872122943,11.0,16.770000457763672,661520.0164794922,43454,2021-11-10,2021-09-30,202020,-0.09329074,6,4
3400,47387,2021Q1,66578.0,2021-03-31,0.0782921090722084,11.0,22.31999969482422,875111.7254219055,43510,2021-02-18,2020-12-31,202020,-0.055006843,7,5
3401,47387,2021Q2,66581.0,2021-06-30,-0.0727939829230308,11.0,24.01000022888184,943833.2360420228,43511,2021-05-13,2021-03-31,202020,-0.0414398,9,8
3402,47387,2021Q3,66584.0,2021-09-30,-0.0762209221720695,11.0,18.845001220703125,743508.9688644409,43512,2021-08-12,2021-06-30,202020,-0.032493044,7,5
3403,47387,2021Q4,66587.0,2021-12-31,-0.0555555559694767,11.0,17.0,661520.0164794922,43513,2021-11-10,2021-09-30,202020,-0.07295062,6,4
3404,47466,2021Q1,66590.0,2021-03-31,-0.0107484711334109,11.0,50.619998931884766,8450553.241687775,43590,2021-02-04,2020-12-31,502010,-0.016504528,1,-2
3405,47466,2021Q2,66593.0,2021-06-30,0.0170480981469154,11.0,43.54999923706055,7270280.422634125,43591,2021-05-05,2021-03-31,502010,-0.013171894,0,-2
3406,47466,2021Q3,66596.0,2021-09-30,-0.0297360848635435,11.0,49.27000045776367,8232622.916488647,43592,2021-08-04,2021-06-30,502010,0.07307854,0,-2
3407,47466,2021Q4,66599.0,2021-12-31,0.0168420895934104,11.0,48.29999923706055,8070640.072517395,43593,2021-11-03,2021-09-30,502010,-0.08218647,-1,-3
3408,47619,2021Q1,66626.0,2021-03-31,-0.0620438233017921,11.0,7.710000038146973,82959.60041046143,43631,2021-01-26,2020-12-31,452030,0.03754708,-7,-9
3409,47619,2021Q3,66632.0,2021-09-30,-0.0674318224191665,11.0,6.5,69953.0,43632,2021-07-06,2021-03-31,452030,0.068795495,70,68
3410,47619,2021Q4,66635.0,2021-12-31,0.0237315837293863,11.0,6.255000114440918,67316.31123161316,43633,2021-11-02,2021-09-30,452030,-0.020500414,7,5
3411,47626,2021Q1,66638.0,2021-03-31,0.049130231142044,11.0,44.630001068115234,12112582.289886476,43689,2021-02-08,2020-12-31,403010,0.058558755,0,-2
3412,47626,2021Q2,66641.0,2021-06-30,-0.0485254041850566,11.0,45.4900016784668,12357677.385967257,43690,2021-05-03,2021-03-31,403010,-0.004679464,0,-2
3413,47626,2021Q3,66644.0,2021-09-30,-0.0538895018398761,11.0,41.959999084472656,11385971.631568909,43691,2021-08-02,2021-06-30,403010,-0.0046438663,0,-2
3414,47626,2021Q4,66647.0,2021-12-31,0.0585975609719753,11.0,44.08000183105469,11961549.296875,43692,2021-11-01,2021-09-30,403010,0.0155927865,0,-2
3415,47677,2021Q1,66650.0,2021-03-31,0.004581194370985,11.0,15.350000381469728,781453.1694202423,43721,2021-02-18,2020-12-31,501010,0.0023996592,7,5
3416,47677,2021Q3,66655.0,2021-08-31,0.009778331965208,11.0,15.489999771118164,788766.278345108,43722,2021-08-03,2021-06-30,501010,-0.0011515142,-2,-4
3417,47706,2021Q1,66658.0,2021-03-31,0.0543806478381156,11.0,38.29999923706055,2318605.3538131714,43771,2021-02-25,2020-12-31,201060,-0.035121877,0,-2
3418,47706,2021Q2,66661.0,2021-06-30,-0.0529661029577255,11.0,40.22999954223633,2435443.712287903,43772,2021-05-04,2021-03-31,201060,-0.0095001245,6,4
3419,47706,2021Q3,66664.0,2021-09-30,-0.0494708865880966,11.0,38.619998931884766,2360917.7747039795,43773,2021-07-29,2021-06-30,201060,0.01850599,1,-1
3420,47706,2021Q4,66667.0,2021-12-31,0.0214470848441124,11.0,43.34000015258789,2646860.489318848,43774,2021-11-09,2021-09-30,201060,0.02619776,12,10
3421,47715,2021Q1,66670.0,2021-03-31,0.0888717547059059,11.0,14.0,512890.0,43829,2021-02-04,2020-12-31,202010,-0.13564377,2,0
3422,47715,2021Q2,66673.0,2021-06-30,-0.0060060117393732,11.0,13.149999618530272,482434.03600502014,43830,2021-05-04,2021-03-31,202010,-0.18852282,0,-2
3423,47715,2021Q3,66676.0,2021-09-30,-0.0946271419525146,11.0,11.199999809265137,409998.39301776886,43831,2021-08-04,2021-06-30,202010,-0.012830608,1,0
3424,47715,2021Q4,66679.0,2021-12-31,0.0078124781139194,11.0,10.229999542236328,374407.7532463074,43832,2021-11-04,2021-09-30,202010,-0.052800685,0,-1
3425,47861,2021Q1,66706.0,2021-03-31,0.067170463502407,11.0,25.420000076293945,396119.86118888855,43878,2021-03-01,2020-12-31,252030,0.05154738,11,9
3426,47861,2021Q3,66712.0,2021-09-30,-0.0230704378336668,11.0,23.290000915527344,371708.4146118164,43879,2021-07-28,2021-06-30,252030,-0.0020744049,0,-2
3427,47861,2021Q4,66715.0,2021-12-31,-0.0187835451215505,11.0,21.940000534057617,353848.32861328125,43880,2021-11-03,2021-09-30,252030,-0.077729,6,4
3428,47896,2021Q1,66718.0,2021-03-31,0.0343819893896579,11.0,152.22999572753906,464530745.3425598,43936,2021-01-15,2020-12-31,401010,-0.0036532464,0,1
3429,47896,2021Q2,66721.0,2021-06-30,-0.0529713332653045,11.0,155.5399932861328,470870576.7949219,43937,2021-04-14,2021-03-31,401010,-0.021505741,0,-1
3430,47896,2021Q3,66724.0,2021-09-30,0.0233823414891958,11.0,163.69000244140625,489131099.2453003,43938,2021-07-13,2021-06-30,401010,-0.0067889174,0,-2
3431,47896,2021Q4,66727.0,2021-12-31,-0.0030220721382647,11.0,158.35000610351562,467966389.1375122,43939,2021-10-13,2021-09-30,401010,-0.023643967,0,-1
3432,47941,2021Q1,66730.0,2021-03-31,0.036752626299858,11.0,18.82999992370605,4154406.393167496,43993,2021-03-01,2020-12-31,502010,-0.042730197,20,18
3433,47941,2021Q2,66733.0,2021-06-30,-0.0275915004312992,11.0,18.76000022888184,4141701.5305309296,43994,2021-05-10,2021-03-31,502010,-0.04070867,4,2
3434,47941,2021Q3,66736.0,2021-09-30,0.1182279959321022,11.0,19.71999931335449,4359796.048192978,43995,2021-08-09,2021-06-30,502010,-0.019121593,-1,-2
3435,47941,2021Q4,66739.0,2021-12-31,-0.055443063378334,11.0,18.559999465942383,4106975.241823197,43996,2021-11-04,2021-09-30,502010,0.037331488,-4,-6
3436,48072,2021Q3,66748.0,2021-09-30,-0.1089918240904808,11.0,16.350000381469727,149406.30348587036,44004,2021-08-19,2021-06-30,252010,-0.020162864,0,-2
3437,48072,2021Q4,66751.0,2021-12-31,-0.2387740164995193,11.0,10.68000030517578,97700.64279174805,44005,2021-10-28,2021-09-30,252010,0.024275336,0,-9
3438,48144,2021Q1,66754.0,2021-03-31,-0.0122342556715011,11.0,49.11000061035156,3048601.507888794,44056,2021-02-04,2020-12-31,453010,0.08953178,8,5
3439,48144,2021Q2,66757.0,2021-06-30,0.181888222694397,11.0,61.20000076293945,3797704.847343445,44057,2021-05-06,2021-03-31,453010,-0.066397294,8,5
3440,48144,2021Q3,66760.0,2021-09-30,-0.1676877439022064,11.0,58.27999877929688,3611553.244354248,44058,2021-08-04,2021-06-30,453010,0.09412933,0,4
3441,48144,2021Q4,66763.0,2021-12-31,0.0528963059186935,11.0,60.540000915527344,3776727.417114258,44059,2021-11-17,2021-09-30,453010,-0.013338573,0,-2
3442,48486,2021Q1,66778.0,2021-03-31,0.051746305078268,11.0,595.239990234375,84885389.28735352,44182,2021-01-27,2020-12-31,453010,-0.07656896,0,-2
3443,48486,2021Q2,66781.0,2021-06-30,0.0033085122704505,11.0,650.7000122070312,92725402.43951416,44183,2021-04-21,2021-03-31,453010,-0.0077077667,0,-2
3444,48486,2021Q3,66784.0,2021-09-30,-0.0564961172640323,11.0,569.1500244140625,80142584.08776855,44184,2021-07-28,2021-06-30,453010,-0.03323862,0,-2
3445,48486,2021Q4,66787.0,2021-12-31,0.0600133128464222,11.0,719.1500244140625,100878769.67468262,44185,2021-10-20,2021-09-30,453010,-0.04624939,0,-2
3446,48506,2021Q1,66790.0,2021-03-31,0.0862889513373375,11.0,298.6099853515625,55884858.75854492,44242,2021-02-12,2020-12-31,402030,0.0044362145,2,0
3447,48506,2021Q2,66793.0,2021-06-30,0.0805725008249282,11.0,362.3699951171875,67835663.0859375,44243,2021-04-28,2021-03-31,402030,0.009928342,-1,-3
3448,48506,2021Q3,66796.0,2021-09-30,-0.0673897713422775,11.0,355.1099853515625,66121479.27246094,44244,2021-07-28,2021-06-30,402030,-0.001887456,-1,-3
3449,48506,2021Q4,66799.0,2021-12-31,-0.0001536659692646,11.0,390.5799865722656,72608819.50378418,44245,2021-10-28,2021-09-30,402030,0.025482113,0,-2
3450,48523,2021Q1,66802.0,2021-03-31,0.0082441316917538,11.0,175.36000061035156,4830291.216812134,44308,2021-02-04,2020-12-31,302020,-0.0041765757,2,0
3451,48523,2021Q2,66805.0,2021-06-30,0.0406599678099155,11.0,193.50999450683597,5327523.6587677,44309,2021-05-04,2021-03-31,302020,-0.000682722,-1,-2
3452,48523,2021Q3,66808.0,2021-09-30,-0.0433311201632022,11.0,168.80999755859375,4647339.232788086,44310,2021-08-26,2021-06-30,302020,-0.022761185,0,-2
3453,48523,2021Q4,66811.0,2021-12-31,0.1381669640541077,11.0,165.60000610351562,4559630.568054199,44311,2021-11-03,2021-09-30,302020,-0.052180044,0,-2
3454,48653,2021Q1,66814.0,2021-03-31,0.1061504185199738,11.0,419.25,54087861.75,44410,2021-02-03,2020-12-31,351020,-0.018201854,0,-2
3455,48653,2021Q2,66817.0,2021-06-30,0.0130682857707142,11.0,442.7200012207031,57117078.23748779,44411,2021-04-28,2021-03-31,351020,-0.0012196862,0,-2
3456,48653,2021Q3,66820.0,2021-09-30,-0.0384046658873558,11.0,389.1499938964844,50007719.965667725,44412,2021-07-28,2021-06-30,351020,-0.07762604,0,-9
3457,48653,2021Q4,66823.0,2021-12-31,0.1068594828248024,11.0,463.8599853515625,59621779.35717773,44413,2021-11-03,2021-09-30,351020,-0.012546757,-2,-1
3458,48725,2021Q1,66826.0,2021-03-31,0.0701592341065406,11.0,220.41000366210935,148527468.75778198,44470,2021-01-21,2020-12-31,203040,-0.04114287,0,-2
3459,48725,2021Q2,66829.0,2021-06-30,-0.0213589780032634,11.0,219.92999267578125,146100153.9244995,44471,2021-04-22,2021-03-31,203040,0.002937674,0,-2
3460,48725,2021Q3,66832.0,2021-09-30,-0.0960616245865821,11.0,196.00999450683597,127822625.64778136,44472,2021-07-22,2021-06-30,203040,0.0025821733,0,-2
3461,48725,2021Q4,66835.0,2021-12-31,0.0741384848952293,11.0,251.92999267578125,161959745.97143555,44473,2021-10-21,2021-09-30,203040,0.04185083,0,-2
3462,48961,2021Q1,66838.0,2021-03-31,-0.0215094219893217,11.0,51.86000061035156,470214.6255340576,44528,2021-02-25,2020-12-31,201070,0.049307335,0,-2
3463,48961,2021Q2,66841.0,2021-06-30,-0.1155372187495232,11.0,53.5099983215332,485763.7647628784,44529,2021-04-29,2021-03-31,201070,0.041195143,0,-2
3464,48961,2021Q3,66844.0,2021-09-30,-0.0519431605935096,11.0,50.0099983215332,453990.7647628784,44530,2021-07-29,2021-06-30,201070,-0.018400092,0,-2
3465,48961,2021Q4,66847.0,2021-12-31,0.1375441253185272,11.0,54.75,499101.0,44531,2021-10-28,2021-09-30,201070,0.0072016097,0,-2
3466,49015,2021Q1,66850.0,2021-03-31,0.0949534326791763,11.0,62.27000045776367,11953224.7478714,44587,2021-02-03,2020-12-31,403010,0.023629706,0,-2
3467,49015,2021Q2,66853.0,2021-06-30,-0.099584475159645,11.0,62.84000015258789,11963039.349048616,44588,2021-05-05,2021-03-31,403010,-0.004759885,0,-2
3468,49015,2021Q3,66856.0,2021-09-30,0.0014566419413313,11.0,68.75,12919706.25,44589,2021-08-04,2021-06-30,403010,0.07389183,0,-2
3469,49015,2021Q4,66859.0,2021-12-31,0.029096944257617,11.0,68.26000213623047,12335196.726036072,44590,2021-11-03,2021-09-30,403010,-0.025388587,0,-2
3470,49322,2021Q1,66886.0,2021-03-31,-0.0391729772090911,11.0,8.829999923706055,142622.1587677002,44623,2021-03-30,2020-12-31,601020,0.011848436,0,-1
3471,49322,2021Q3,66892.0,2021-09-30,0.1628318727016449,11.0,13.140000343322754,212237.28554534912,44624,2021-08-13,2021-06-30,601020,-0.15855673,0,-2
3472,49322,2021Q4,66895.0,2021-12-31,0.0999999642372131,11.0,12.649999618530272,204322.79383850095,44625,2021-11-11,2021-09-30,601020,-0.052846704,0,-3
3477,49373,2021Q4,66919.0,2021-12-31,0.0063344244845211,11.0,23.559999465942383,4137819.1462039943,44685,2021-11-02,2021-09-30,253020,0.036731265,63,61
3478,49488,2021Q3,66940.0,2021-09-30,0.23907770216465,11.0,10.210000038146973,810337.0730276108,44730,2021-07-28,2021-06-30,151010,-0.03422326,-1,-2
3479,49488,2021Q4,66943.0,2021-12-31,0.2264150828123093,11.0,11.050000190734863,981505.2169418336,44731,2021-11-01,2021-09-30,151010,-0.033753384,-3,-5
3480,49656,2021Q1,66946.0,2021-03-31,0.1216793432831764,11.0,47.290000915527344,41471013.59287262,44787,2021-01-20,2020-12-31,402030,-0.06887726,6,4
3481,49656,2021Q2,66949.0,2021-06-30,-0.0163210872560739,11.0,51.22999954223633,44926199.32856369,44788,2021-04-16,2021-03-31,402030,-0.047500942,1,-1
3482,49656,2021Q3,66952.0,2021-09-30,-0.0612097233533859,11.0,51.84000015258789,44746940.2917099,44789,2021-07-15,2021-06-30,402030,0.0007273871,0,-1
3483,49656,2021Q4,66955.0,2021-12-31,0.0600474700331687,11.0,58.08000183105469,47963685.19212341,44790,2021-10-19,2021-09-30,402030,0.01052693,0,2
3484,49680,2021Q1,66958.0,2021-03-31,0.0255838464945554,11.0,225.0800018310547,160497121.66566467,44847,2021-01-28,2020-12-31,352030,0.049706265,0,-2
3485,49680,2021Q2,66961.0,2021-06-30,0.0485280305147171,11.0,268.3599853515625,191415541.99157715,44848,2021-04-22,2021-03-31,352030,0.066100456,-14,-16
3486,49680,2021Q3,66964.0,2021-09-30,-0.0601863302290439,11.0,304.44000244140625,217339717.74291992,44849,2021-07-22,2021-06-30,352030,0.011021108,0,-2
3487,49680,2021Q4,66967.0,2021-12-31,0.0235667042434215,11.0,329.010009765625,235102985.74829105,44850,2021-10-21,2021-09-30,352030,0.01843359,0,-2
3492,50017,2021Q1,66982.0,2021-03-31,0.071576714515686,11.0,10.329999923706056,2671038.4102725983,44992,2021-02-23,2020-12-31,101020,-0.0044174646,-2,-4
3493,50017,2021Q2,66985.0,2021-06-30,0.2359881848096848,11.0,16.760000228881836,4350812.25941658,44993,2021-04-26,2021-03-31,101020,0.023429679,-3,-5
3494,50017,2021Q3,66988.0,2021-09-30,0.5478795766830444,11.0,22.6299991607666,5878775.921985626,44994,2021-07-26,2021-06-30,101020,-0.02915089,-7,-9
3495,50017,2021Q4,66991.0,2021-12-31,-0.0884457901120185,11.0,17.829999923706055,4632144.830179215,44995,2021-10-26,2021-09-30,101020,0.033953905,-2,-4
3496,50286,2021Q3,67012.0,2021-09-30,-0.0590191222727298,11.0,22.63999938964844,133326.95640563965,45044,2021-08-05,2021-06-30,502010,-0.11637475,0,-2
3497,50286,2021Q4,67015.0,2021-12-31,0.3921806514263153,11.0,34.540000915527344,205754.7854537964,45045,2021-12-09,2021-09-30,502010,0.19754891,7,-2
3498,50550,2021Q1,67018.0,2021-03-31,0.2891157269477844,11.0,18.950000762939453,964820.3388442992,45101,2021-02-24,2020-12-31,201030,-0.0032103334,0,-2
3499,50550,2021Q2,67021.0,2021-06-30,-0.1052971035242081,11.0,13.850000381469728,705491.3194313049,45102,2021-05-05,2021-03-31,201030,-0.06426167,0,-2
3500,50550,2021Q3,67024.0,2021-09-30,-0.0998613387346267,11.0,12.979999542236328,662914.5366210938,45103,2021-08-04,2021-06-30,201030,0.0030235809,7,5
3501,50550,2021Q4,67027.0,2021-12-31,-0.0381026268005371,11.0,12.369999885559082,631760.6341552734,45104,2021-11-03,2021-09-30,201030,-0.08716059,0,-2
3502,50606,2021Q1,67042.0,2021-03-31,0.0056179529055953,11.0,12.529999732971191,510171.46912765503,45144,2021-03-04,2020-12-31,101010,0.031674355,7,1
3503,50606,2021Q2,67045.0,2021-06-30,-0.1242732554674149,11.0,12.050000190734863,492254.5577917099,45145,2021-05-06,2021-03-31,101010,0.03011295,7,-6
3504,50606,2021Q3,67048.0,2021-09-30,0.0486956872045993,11.0,12.0600004196167,496148.417263031,45146,2021-08-09,2021-06-30,101010,-0.0017732272,4,9
3505,50606,2021Q4,67051.0,2021-12-31,0.0268456116318702,11.0,10.710000038146973,442098.0915746689,45147,2021-11-09,2021-09-30,101010,-0.031765524,5,3
3506,50789,2021Q1,67069.0,2021-03-31,0.1207221150398254,11.0,71.38999938964844,2581676.5479278564,45337,2021-02-24,2020-12-31,551010,-0.003558165,0,-2
3507,50789,2021Q2,67072.0,2021-06-30,-0.0077311946079134,11.0,74.44000244140625,2691973.808288574,45338,2021-05-06,2021-03-31,551010,-0.017363168,0,-2
3508,50789,2021Q3,67075.0,2021-09-30,-0.087409995496273,11.0,73.5,2657980.5,45339,2021-08-05,2021-06-30,551010,0.010086022,0,-2
3509,50789,2021Q4,67078.0,2021-12-31,0.1330762356519699,11.0,82.25,2974406.75,45340,2021-11-04,2021-09-30,551010,0.037361,0,-2
3510,50876,2021Q1,67081.0,2021-03-31,-0.0881936252117157,11.0,186.82000732421875,179053152.33972168,45396,2021-01-29,2020-12-31,352020,-0.03322618,0,-1
3511,50876,2021Q2,67084.0,2021-06-30,0.1490938067436218,11.0,229.5200042724609,220115422.09739685,45397,2021-04-27,2021-03-31,352020,-0.043343432,0,3
3512,50876,2021Q3,67087.0,2021-09-30,-0.105462871491909,11.0,231.0500030517578,221018042.96925357,45398,2021-08-03,2021-06-30,352020,0.07597223,0,3
3513,50876,2021Q4,67090.0,2021-12-31,0.1136107444763184,11.0,276.2200012207031,264229843.40771484,45399,2021-10-26,2021-09-30,352020,0.024000231,0,-2
3518,51263,2021Q1,67129.0,2021-03-31,0.2658072113990784,11.0,20.6200008392334,715287.2091121674,45567,2021-02-09,2020-12-31,201060,0.0328512,5,3
3519,51263,2021Q2,67132.0,2021-06-30,-0.0511231496930122,11.0,24.5,851007.5,45568,2021-05-05,2021-03-31,201060,-0.0053278087,-1,-3
3520,51263,2021Q3,67135.0,2021-09-30,-0.1167010292410851,11.0,21.420000076293945,749807.1026706696,45569,2021-08-05,2021-06-30,201060,0.055543367,1,-2
3521,51263,2021Q4,67138.0,2021-12-31,-0.0246589370071888,11.0,18.59000015258789,651412.1953468323,45570,2021-11-03,2021-09-30,201060,-0.094398454,0,-2
3522,51369,2021Q1,67141.0,2021-03-31,-0.0538838356733322,11.0,121.68000030517578,20267629.250831604,45624,2021-01-27,2020-12-31,453010,-0.1202363,8,5
3523,51369,2021Q2,67144.0,2021-06-30,0.0121647184714674,11.0,133.9600067138672,22272994.47628784,45625,2021-04-27,2021-03-31,453010,-0.0014109558,7,5
3524,51369,2021Q3,67147.0,2021-09-30,-0.1010375842452049,11.0,109.16999816894533,18010102.107925415,45626,2021-07-27,2021-06-30,453010,-0.04602778,7,5
3525,51369,2021Q4,67150.0,2021-12-31,0.06973247975111,11.0,163.52999877929688,26532905.831939697,45627,2021-10-26,2021-09-30,453010,0.058147505,7,5
3526,51423,2021Q1,67153.0,2021-03-31,0.0178207941353321,11.0,19.989999771118164,469884.9346199036,45639,2021-03-04,2020-12-31,502020,0.015235906,14,12
3527,51423,2021Q2,67156.0,2021-06-30,0.0047370190732181,11.0,21.209999084472656,510842.8279495239,45640,2021-05-05,2021-03-31,502020,-0.10171849,1,-1
3528,51423,2021Q3,67159.0,2021-09-30,0.1185897663235664,11.0,17.450000762939453,423895.4185333252,45641,2021-08-04,2021-06-30,502020,0.00011207206,1,-1
3529,51423,2021Q4,67162.0,2021-12-31,0.0223240591585636,11.0,17.860000610351562,433801.5548248291,45642,2021-11-03,2021-09-30,502020,0.02955861,1,-1
3530,51625,2021Q1,67177.0,2021-03-31,0.0732831060886383,11.0,51.04999923706055,8646440.470779419,45717,2021-02-15,2020-12-31,253020,,-3,-2
